t_qh,solar_e_prod_normalized,ambient_temperature_deg_c
29544,0,13.8
29545,0,13.5
29546,0,13.5
29547,0,13.5
29548,0,13.5
29549,0,13.1
29550,0,13.1
29551,0,13.1
29552,0,13.1
29553,0,12.8
29554,0,12.8
29555,0,12.8
29556,0,12.8
29557,0,12.4
29558,0,12.4
29559,0,12.4
29560,0,12.4
29561,0,12
29562,0,12
29563,0,12
29564,0,12
29565,0,11.7
29566,0,11.7
29567,0,11.7
29568,0,11.7
29569,0,11
29570,0,11
29571,0,11
29572,0,11
29573,0,10.4
29574,0,10.4
29575,0,10.4
29576,0,10.4
29577,0,9.8
29578,0,9.8
29579,0,9.8
29580,0,9.8
29581,0,9.5
29582,0,9.5
29583,0,9.5
29584,0,9.5
29585,0,9.2
29586,0,9.2
29587,0,9.2
29588,0,9.2
29589,0,9.1
29590,0,9.1
29591,0,9.1
29592,0,9.1
29593,0.002777778,8.9
29594,0.002777778,8.9
29595,0.002777778,8.9
29596,0.002777778,8.9
29597,0.05,8.9
29598,0.05,8.9
29599,0.05,8.9
29600,0.05,8.9
29601,0.083333333,9.9
29602,0.083333333,9.9
29603,0.083333333,9.9
29604,0.083333333,9.9
29605,0.169444444,12
29606,0.169444444,12
29607,0.169444444,12
29608,0.169444444,12
29609,0.255555556,12.8
29610,0.255555556,12.8
29611,0.255555556,12.8
29612,0.255555556,12.8
29613,0.191666667,12.3
29614,0.191666667,12.3
29615,0.191666667,12.3
29616,0.191666667,12.3
29617,0.141666667,13.1
29618,0.141666667,13.1
29619,0.141666667,13.1
29620,0.141666667,13.1
29621,0.083333333,14.2
29622,0.083333333,14.2
29623,0.083333333,14.2
29624,0.083333333,14.2
29625,0.052777778,14.8
29626,0.052777778,14.8
29627,0.052777778,14.8
29628,0.052777778,14.8
29629,0.011111111,14.8
29630,0.011111111,14.8
29631,0.011111111,14.8
29632,0.011111111,14.8
29633,0,14
29634,0,14
29635,0,14
29636,0,14
29637,0,13.4
29638,0,13.4
29639,0,13.4
29640,0,13.4
29641,0,12.7
29642,0,12.7
29643,0,12.7
29644,0,12.7
29645,0,12
29646,0,12
29647,0,12
29648,0,12
29649,0,11.3
29650,0,11.3
29651,0,11.3
29652,0,11.3
29653,0,10.6
29654,0,10.6
29655,0,10.6
29656,0,10.6
29657,0,9.9
29658,0,9.9
29659,0,9.9
29660,0,9.9
29661,0,9.2
29662,0,9.2
29663,0,9.2
29664,0,9.2
29665,0,8.4
29666,0,8.4
29667,0,8.4
29668,0,8.4
29669,0,7.6
29670,0,7.6
29671,0,7.6
29672,0,7.6
29673,0,6.9
29674,0,6.9
29675,0,6.9
29676,0,6.9
29677,0,6.5
29678,0,6.5
29679,0,6.5
29680,0,6.5
29681,0,6.1
29682,0,6.1
29683,0,6.1
29684,0,6.1
29685,0,5.9
29686,0,5.9
29687,0,5.9
29688,0,5.9
29689,0.002777778,5.6
29690,0.002777778,5.6
29691,0.002777778,5.6
29692,0.002777778,5.6
29693,0.041666667,5.7
29694,0.041666667,5.7
29695,0.041666667,5.7
29696,0.041666667,5.7
29697,0.036111111,7.1
29698,0.036111111,7.1
29699,0.036111111,7.1
29700,0.036111111,7.1
29701,0.088888889,9.3
29702,0.088888889,9.3
29703,0.088888889,9.3
29704,0.088888889,9.3
29705,0.055555556,11.2
29706,0.055555556,11.2
29707,0.055555556,11.2
29708,0.055555556,11.2
29709,0.047222222,12.9
29710,0.047222222,12.9
29711,0.047222222,12.9
29712,0.047222222,12.9
29713,0.044444444,14.3
29714,0.044444444,14.3
29715,0.044444444,14.3
29716,0.044444444,14.3
29717,0.025,14.7
29718,0.025,14.7
29719,0.025,14.7
29720,0.025,14.7
29721,0.011111111,14.4
29722,0.011111111,14.4
29723,0.011111111,14.4
29724,0.011111111,14.4
29725,0.005555556,13.4
29726,0.005555556,13.4
29727,0.005555556,13.4
29728,0.005555556,13.4
29729,0,12.1
29730,0,12.1
29731,0,12.1
29732,0,12.1
29733,0,11.8
29734,0,11.8
29735,0,11.8
29736,0,11.8
29737,0,11.5
29738,0,11.5
29739,0,11.5
29740,0,11.5
29741,0,11.2
29742,0,11.2
29743,0,11.2
29744,0,11.2
29745,0,10.9
29746,0,10.9
29747,0,10.9
29748,0,10.9
29749,0,10.6
29750,0,10.6
29751,0,10.6
29752,0,10.6
29753,0,10.3
29754,0,10.3
29755,0,10.3
29756,0,10.3
29757,0,10
29758,0,10
29759,0,10
29760,0,10
29761,0,9.6
29762,0,9.6
29763,0,9.6
29764,0,9.6
29765,0,9.2
29766,0,9.2
29767,0,9.2
29768,0,9.2
29769,0,8.8
29770,0,8.8
29771,0,8.8
29772,0,8.8
29773,0,8.6
29774,0,8.6
29775,0,8.6
29776,0,8.6
29777,0,8.4
29778,0,8.4
29779,0,8.4
29780,0,8.4
29781,0,8.3
29782,0,8.3
29783,0,8.3
29784,0,8.3
29785,0,8.1
29786,0,8.1
29787,0,8.1
29788,0,8.1
29789,0.041666667,8.1
29790,0.041666667,8.1
29791,0.041666667,8.1
29792,0.041666667,8.1
29793,0.077777778,8.6
29794,0.077777778,8.6
29795,0.077777778,8.6
29796,0.077777778,8.6
29797,0.111111111,9.3
29798,0.111111111,9.3
29799,0.111111111,9.3
29800,0.111111111,9.3
29801,0.108333333,10
29802,0.108333333,10
29803,0.108333333,10
29804,0.108333333,10
29805,0.083333333,10.4
29806,0.083333333,10.4
29807,0.083333333,10.4
29808,0.083333333,10.4
29809,0.052777778,10.7
29810,0.052777778,10.7
29811,0.052777778,10.7
29812,0.052777778,10.7
29813,0.063888889,11
29814,0.063888889,11
29815,0.063888889,11
29816,0.063888889,11
29817,0.027777778,11
29818,0.027777778,11
29819,0.027777778,11
29820,0.027777778,11
29821,0.013888889,10.7
29822,0.013888889,10.7
29823,0.013888889,10.7
29824,0.013888889,10.7
29825,0,10.2
29826,0,10.2
29827,0,10.2
29828,0,10.2
29829,0,9.8
29830,0,9.8
29831,0,9.8
29832,0,9.8
29833,0,9.4
29834,0,9.4
29835,0,9.4
29836,0,9.4
29837,0,9
29838,0,9
29839,0,9
29840,0,9
29841,0,8.5
29842,0,8.5
29843,0,8.5
29844,0,8.5
29845,0,8.1
29846,0,8.1
29847,0,8.1
29848,0,8.1
29849,0,7.4
29850,0,7.4
29851,0,7.4
29852,0,7.4
29853,0,7.3
29854,0,7.3
29855,0,7.3
29856,0,7.3
29857,0,7
29858,0,7
29859,0,7
29860,0,7
29861,0,6.6
29862,0,6.6
29863,0,6.6
29864,0,6.6
29865,0,6.3
29866,0,6.3
29867,0,6.3
29868,0,6.3
29869,0,6.1
29870,0,6.1
29871,0,6.1
29872,0,6.1
29873,0,5.9
29874,0,5.9
29875,0,5.9
29876,0,5.9
29877,0,5.8
29878,0,5.8
29879,0,5.8
29880,0,5.8
29881,0,5.7
29882,0,5.7
29883,0,5.7
29884,0,5.7
29885,0.025,5.7
29886,0.025,5.7
29887,0.025,5.7
29888,0.025,5.7
29889,0.05,6.6
29890,0.05,6.6
29891,0.05,6.6
29892,0.05,6.6
29893,0.072222222,7.8
29894,0.072222222,7.8
29895,0.072222222,7.8
29896,0.072222222,7.8
29897,0.122222222,9
29898,0.122222222,9
29899,0.122222222,9
29900,0.122222222,9
29901,0.261111111,10
29902,0.261111111,10
29903,0.261111111,10
29904,0.261111111,10
29905,0.163888889,10.6
29906,0.163888889,10.6
29907,0.163888889,10.6
29908,0.163888889,10.6
29909,0.094444444,10.9
29910,0.094444444,10.9
29911,0.094444444,10.9
29912,0.094444444,10.9
29913,0.127777778,10.9
29914,0.127777778,10.9
29915,0.127777778,10.9
29916,0.127777778,10.9
29917,0.022222222,10.4
29918,0.022222222,10.4
29919,0.022222222,10.4
29920,0.022222222,10.4
29921,0,9.6
29922,0,9.6
29923,0,9.6
29924,0,9.6
29925,0,9.1
29926,0,9.1
29927,0,9.1
29928,0,9.1
29929,0,8.6
29930,0,8.6
29931,0,8.6
29932,0,8.6
29933,0,8.2
29934,0,8.2
29935,0,8.2
29936,0,8.2
29937,0,7.7
29938,0,7.7
29939,0,7.7
29940,0,7.7
29941,0,7.3
29942,0,7.3
29943,0,7.3
29944,0,7.3
29945,0,6.8
29946,0,6.8
29947,0,6.8
29948,0,6.8
29949,0,6.2
29950,0,6.2
29951,0,6.2
29952,0,6.2
29953,0,5.9
29954,0,5.9
29955,0,5.9
29956,0,5.9
29957,0,5.5
29958,0,5.5
29959,0,5.5
29960,0,5.5
29961,0,5
29962,0,5
29963,0,5
29964,0,5
29965,0,4.7
29966,0,4.7
29967,0,4.7
29968,0,4.7
29969,0,4.5
29970,0,4.5
29971,0,4.5
29972,0,4.5
29973,0,4.3
29974,0,4.3
29975,0,4.3
29976,0,4.3
29977,0,4.2
29978,0,4.2
29979,0,4.2
29980,0,4.2
29981,0.041666667,4.2
29982,0.041666667,4.2
29983,0.041666667,4.2
29984,0.041666667,4.2
29985,0.108333333,5.4
29986,0.108333333,5.4
29987,0.108333333,5.4
29988,0.108333333,5.4
29989,0.111111111,6.5
29990,0.111111111,6.5
29991,0.111111111,6.5
29992,0.111111111,6.5
29993,0.15,6.2
29994,0.15,6.2
29995,0.15,6.2
29996,0.15,6.2
29997,0.233333333,7.1
29998,0.233333333,7.1
29999,0.233333333,7.1
30000,0.233333333,7.1
30001,0.236111111,8.6
30002,0.236111111,8.6
30003,0.236111111,8.6
30004,0.236111111,8.6
30005,0.136111111,9.7
30006,0.136111111,9.7
30007,0.136111111,9.7
30008,0.136111111,9.7
30009,0.05,10.8
30010,0.05,10.8
30011,0.05,10.8
30012,0.05,10.8
30013,0.025,10.9
30014,0.025,10.9
30015,0.025,10.9
30016,0.025,10.9
30017,0,10
30018,0,10
30019,0,10
30020,0,10
30021,0,9.7
30022,0,9.7
30023,0,9.7
30024,0,9.7
30025,0,9.3
30026,0,9.3
30027,0,9.3
30028,0,9.3
30029,0,8.9
30030,0,8.9
30031,0,8.9
30032,0,8.9
30033,0,8.5
30034,0,8.5
30035,0,8.5
30036,0,8.5
30037,0,8.1
30038,0,8.1
30039,0,8.1
30040,0,8.1
30041,0,7.7
30042,0,7.7
30043,0,7.7
30044,0,7.7
30045,0,7.4
30046,0,7.4
30047,0,7.4
30048,0,7.4
30049,0,7
30050,0,7
30051,0,7
30052,0,7
30053,0,6.7
30054,0,6.7
30055,0,6.7
30056,0,6.7
30057,0,6.4
30058,0,6.4
30059,0,6.4
30060,0,6.4
30061,0,6.2
30062,0,6.2
30063,0,6.2
30064,0,6.2
30065,0,6
30066,0,6
30067,0,6
30068,0,6
30069,0,5.9
30070,0,5.9
30071,0,5.9
30072,0,5.9
30073,0,5.8
30074,0,5.8
30075,0,5.8
30076,0,5.8
30077,0.055555556,5.7
30078,0.055555556,5.7
30079,0.055555556,5.7
30080,0.055555556,5.7
30081,0.133333333,5.9
30082,0.133333333,5.9
30083,0.133333333,5.9
30084,0.133333333,5.9
30085,0.261111111,6.3
30086,0.261111111,6.3
30087,0.261111111,6.3
30088,0.261111111,6.3
30089,0.202777778,6.7
30090,0.202777778,6.7
30091,0.202777778,6.7
30092,0.202777778,6.7
30093,0.166666667,7.1
30094,0.166666667,7.1
30095,0.166666667,7.1
30096,0.166666667,7.1
30097,0.130555556,7.3
30098,0.130555556,7.3
30099,0.130555556,7.3
30100,0.130555556,7.3
30101,0.108333333,7.5
30102,0.108333333,7.5
30103,0.108333333,7.5
30104,0.108333333,7.5
30105,0.080555556,7.5
30106,0.080555556,7.5
30107,0.080555556,7.5
30108,0.080555556,7.5
30109,0.013888889,7.3
30110,0.013888889,7.3
30111,0.013888889,7.3
30112,0.013888889,7.3
30113,0,7
30114,0,7
30115,0,7
30116,0,7
30117,0,6.8
30118,0,6.8
30119,0,6.8
30120,0,6.8
30121,0,6.6
30122,0,6.6
30123,0,6.6
30124,0,6.6
30125,0,6.5
30126,0,6.5
30127,0,6.5
30128,0,6.5
30129,0,6.2
30130,0,6.2
30131,0,6.2
30132,0,6.2
30133,0,5.5
30134,0,5.5
30135,0,5.5
30136,0,5.5
30137,0,5.8
30138,0,5.8
30139,0,5.8
30140,0,5.8
30141,0,5.6
30142,0,5.6
30143,0,5.6
30144,0,5.6
30145,0,5.7
30146,0,5.7
30147,0,5.7
30148,0,5.7
30149,0,5.7
30150,0,5.7
30151,0,5.7
30152,0,5.7
30153,0,5.2
30154,0,5.2
30155,0,5.2
30156,0,5.2
30157,0,5.6
30158,0,5.6
30159,0,5.6
30160,0,5.6
30161,0,5.6
30162,0,5.6
30163,0,5.6
30164,0,5.6
30165,0,5.6
30166,0,5.6
30167,0,5.6
30168,0,5.6
30169,0,5.6
30170,0,5.6
30171,0,5.6
30172,0,5.6
30173,0.019444444,5.6
30174,0.019444444,5.6
30175,0.019444444,5.6
30176,0.019444444,5.6
30177,0.080555556,6
30178,0.080555556,6
30179,0.080555556,6
30180,0.080555556,6
30181,0.113888889,6.6
30182,0.113888889,6.6
30183,0.113888889,6.6
30184,0.113888889,6.6
30185,0.116666667,7.2
30186,0.116666667,7.2
30187,0.116666667,7.2
30188,0.116666667,7.2
30189,0.211111111,8
30190,0.211111111,8
30191,0.211111111,8
30192,0.211111111,8
30193,0.283333333,8.5
30194,0.283333333,8.5
30195,0.283333333,8.5
30196,0.283333333,8.5
30197,0.191666667,8.7
30198,0.191666667,8.7
30199,0.191666667,8.7
30200,0.191666667,8.7
30201,0.091666667,8.8
30202,0.091666667,8.8
30203,0.091666667,8.8
30204,0.091666667,8.8
30205,0.025,8.5
30206,0.025,8.5
30207,0.025,8.5
30208,0.025,8.5
30209,0,8
30210,0,8
30211,0,8
30212,0,8
30213,0,7.9
30214,0,7.9
30215,0,7.9
30216,0,7.9
30217,0,7.8
30218,0,7.8
30219,0,7.8
30220,0,7.8
30221,0,7.6
30222,0,7.6
30223,0,7.6
30224,0,7.6
30225,0,7.5
30226,0,7.5
30227,0,7.5
30228,0,7.5
30229,0,7.4
30230,0,7.4
30231,0,7.4
30232,0,7.4
30233,0,7.2
30234,0,7.2
30235,0,7.2
30236,0,7.2
30237,0,7.1
30238,0,7.1
30239,0,7.1
30240,0,7.1
30241,0,6.9
30242,0,6.9
30243,0,6.9
30244,0,6.9
30245,0,6.7
30246,0,6.7
30247,0,6.7
30248,0,6.7
30249,0,6.6
30250,0,6.6
30251,0,6.6
30252,0,6.6
30253,0,6.6
30254,0,6.6
30255,0,6.6
30256,0,6.6
30257,0,6.5
30258,0,6.5
30259,0,6.5
30260,0,6.5
30261,0,6.2
30262,0,6.2
30263,0,6.2
30264,0,6.2
30265,0,6.4
30266,0,6.4
30267,0,6.4
30268,0,6.4
30269,0.036111111,6.5
30270,0.036111111,6.5
30271,0.036111111,6.5
30272,0.036111111,6.5
30273,0.138888889,6.7
30274,0.138888889,6.7
30275,0.138888889,6.7
30276,0.138888889,6.7
30277,0.236111111,7.2
30278,0.236111111,7.2
30279,0.236111111,7.2
30280,0.236111111,7.2
30281,0.291666667,7.5
30282,0.291666667,7.5
30283,0.291666667,7.5
30284,0.291666667,7.5
30285,0.313888889,7.8
30286,0.313888889,7.8
30287,0.313888889,7.8
30288,0.313888889,7.8
30289,0.283333333,7.9
30290,0.283333333,7.9
30291,0.283333333,7.9
30292,0.283333333,7.9
30293,0.219444444,9.7
30294,0.219444444,9.7
30295,0.219444444,9.7
30296,0.219444444,9.7
30297,0.127777778,10.7
30298,0.127777778,10.7
30299,0.127777778,10.7
30300,0.127777778,10.7
30301,0.027777778,10.9
30302,0.027777778,10.9
30303,0.027777778,10.9
30304,0.027777778,10.9
30305,0,10.2
30306,0,10.2
30307,0,10.2
30308,0,10.2
30309,0,10
30310,0,10
30311,0,10
30312,0,10
30313,0,9.8
30314,0,9.8
30315,0,9.8
30316,0,9.8
30317,0,9.6
30318,0,9.6
30319,0,9.6
30320,0,9.6
30321,0,9.4
30322,0,9.4
30323,0,9.4
30324,0,9.4
30325,0,9.1
30326,0,9.1
30327,0,9.1
30328,0,9.1
30329,0,8.9
30330,0,8.9
30331,0,8.9
30332,0,8.9
30333,0,8.7
30334,0,8.7
30335,0,8.7
30336,0,8.7
30337,0,8.4
30338,0,8.4
30339,0,8.4
30340,0,8.4
30341,0,8.1
30342,0,8.1
30343,0,8.1
30344,0,8.1
30345,0,7.7
30346,0,7.7
30347,0,7.7
30348,0,7.7
30349,0,6.7
30350,0,6.7
30351,0,6.7
30352,0,6.7
30353,0,7.1
30354,0,7.1
30355,0,7.1
30356,0,7.1
30357,0,7.2
30358,0,7.2
30359,0,7.2
30360,0,7.2
30361,0.002777778,7.1
30362,0.002777778,7.1
30363,0.002777778,7.1
30364,0.002777778,7.1
30365,0.055555556,7.1
30366,0.055555556,7.1
30367,0.055555556,7.1
30368,0.055555556,7.1
30369,0.155555556,7
30370,0.155555556,7
30371,0.155555556,7
30372,0.155555556,7
30373,0.241666667,7.3
30374,0.241666667,7.3
30375,0.241666667,7.3
30376,0.241666667,7.3
30377,0.305555556,7.4
30378,0.305555556,7.4
30379,0.305555556,7.4
30380,0.305555556,7.4
30381,0.319444444,7.5
30382,0.319444444,7.5
30383,0.319444444,7.5
30384,0.319444444,7.5
30385,0.280555556,7.6
30386,0.280555556,7.6
30387,0.280555556,7.6
30388,0.280555556,7.6
30389,0.238888889,7.7
30390,0.238888889,7.7
30391,0.238888889,7.7
30392,0.238888889,7.7
30393,0.127777778,7.7
30394,0.127777778,7.7
30395,0.127777778,7.7
30396,0.127777778,7.7
30397,0.027777778,7.2
30398,0.027777778,7.2
30399,0.027777778,7.2
30400,0.027777778,7.2
30401,0,7.4
30402,0,7.4
30403,0,7.4
30404,0,7.4
30405,0,7.1
30406,0,7.1
30407,0,7.1
30408,0,7.1
30409,0,7
30410,0,7
30411,0,7
30412,0,7
30413,0,6.8
30414,0,6.8
30415,0,6.8
30416,0,6.8
30417,0,6.6
30418,0,6.6
30419,0,6.6
30420,0,6.6
30421,0,6.3
30422,0,6.3
30423,0,6.3
30424,0,6.3
30425,0,6.1
30426,0,6.1
30427,0,6.1
30428,0,6.1
30429,0,6
30430,0,6
30431,0,6
30432,0,6
30433,0,5.6
30434,0,5.6
30435,0,5.6
30436,0,5.6
30437,0,5.2
30438,0,5.2
30439,0,5.2
30440,0,5.2
30441,0,4.8
30442,0,4.8
30443,0,4.8
30444,0,4.8
30445,0,4.5
30446,0,4.5
30447,0,4.5
30448,0,4.5
30449,0,4.3
30450,0,4.3
30451,0,4.3
30452,0,4.3
30453,0,4.1
30454,0,4.1
30455,0,4.1
30456,0,4.1
30457,0,4
30458,0,4
30459,0,4
30460,0,4
30461,0.033333333,3.8
30462,0.033333333,3.8
30463,0.033333333,3.8
30464,0.033333333,3.8
30465,0.130555556,4.7
30466,0.130555556,4.7
30467,0.130555556,4.7
30468,0.130555556,4.7
30469,0.227777778,8.1
30470,0.227777778,8.1
30471,0.227777778,8.1
30472,0.227777778,8.1
30473,0.269444444,9.5
30474,0.269444444,9.5
30475,0.269444444,9.5
30476,0.269444444,9.5
30477,0.294444444,10.7
30478,0.294444444,10.7
30479,0.294444444,10.7
30480,0.294444444,10.7
30481,0.269444444,12
30482,0.269444444,12
30483,0.269444444,12
30484,0.269444444,12
30485,0.202777778,12.2
30486,0.202777778,12.2
30487,0.202777778,12.2
30488,0.202777778,12.2
30489,0.108333333,11.1
30490,0.108333333,11.1
30491,0.108333333,11.1
30492,0.108333333,11.1
30493,0.022222222,10.2
30494,0.022222222,10.2
30495,0.022222222,10.2
30496,0.022222222,10.2
30497,0,8.9
30498,0,8.9
30499,0,8.9
30500,0,8.9
30501,0,8.7
30502,0,8.7
30503,0,8.7
30504,0,8.7
30505,0,8.5
30506,0,8.5
30507,0,8.5
30508,0,8.5
30509,0,8.4
30510,0,8.4
30511,0,8.4
30512,0,8.4
30513,0,8.2
30514,0,8.2
30515,0,8.2
30516,0,8.2
30517,0,8
30518,0,8
30519,0,8
30520,0,8
30521,0,7.8
30522,0,7.8
30523,0,7.8
30524,0,7.8
30525,0,7.7
30526,0,7.7
30527,0,7.7
30528,0,7.7
30529,0,7.2
30530,0,7.2
30531,0,7.2
30532,0,7.2
30533,0,7.4
30534,0,7.4
30535,0,7.4
30536,0,7.4
30537,0,7.3
30538,0,7.3
30539,0,7.3
30540,0,7.3
30541,0,7.3
30542,0,7.3
30543,0,7.3
30544,0,7.3
30545,0,7.2
30546,0,7.2
30547,0,7.2
30548,0,7.2
30549,0,7.1
30550,0,7.1
30551,0,7.1
30552,0,7.1
30553,0,7.2
30554,0,7.2
30555,0,7.2
30556,0,7.2
30557,0.019444444,7.2
30558,0.019444444,7.2
30559,0.019444444,7.2
30560,0.019444444,7.2
30561,0.108333333,7.4
30562,0.108333333,7.4
30563,0.108333333,7.4
30564,0.108333333,7.4
30565,0.194444444,7.6
30566,0.194444444,7.6
30567,0.194444444,7.6
30568,0.194444444,7.6
30569,0.202777778,7.9
30570,0.202777778,7.9
30571,0.202777778,7.9
30572,0.202777778,7.9
30573,0.208333333,8.1
30574,0.208333333,8.1
30575,0.208333333,8.1
30576,0.208333333,8.1
30577,0.222222222,8.2
30578,0.222222222,8.2
30579,0.222222222,8.2
30580,0.222222222,8.2
30581,0.083333333,10
30582,0.083333333,10
30583,0.083333333,10
30584,0.083333333,10
30585,0.038888889,10.8
30586,0.038888889,10.8
30587,0.038888889,10.8
30588,0.038888889,10.8
30589,0.002777778,10.9
30590,0.002777778,10.9
30591,0.002777778,10.9
30592,0.002777778,10.9
30593,0,10.3
30594,0,10.3
30595,0,10.3
30596,0,10.3
30597,0,10
30598,0,10
30599,0,10
30600,0,10
30601,0,9.8
30602,0,9.8
30603,0,9.8
30604,0,9.8
30605,0,9.6
30606,0,9.6
30607,0,9.6
30608,0,9.6
30609,0,9.3
30610,0,9.3
30611,0,9.3
30612,0,9.3
30613,0,9.1
30614,0,9.1
30615,0,9.1
30616,0,9.1
30617,0,8.8
30618,0,8.8
30619,0,8.8
30620,0,8.8
30621,0,8.6
30622,0,8.6
30623,0,8.6
30624,0,8.6
30625,0,8.3
30626,0,8.3
30627,0,8.3
30628,0,8.3
30629,0,7.9
30630,0,7.9
30631,0,7.9
30632,0,7.9
30633,0,7.6
30634,0,7.6
30635,0,7.6
30636,0,7.6
30637,0,7.4
30638,0,7.4
30639,0,7.4
30640,0,7.4
30641,0,7.2
30642,0,7.2
30643,0,7.2
30644,0,7.2
30645,0,7.1
30646,0,7.1
30647,0,7.1
30648,0,7.1
30649,0,7
30650,0,7
30651,0,7
30652,0,7
30653,0.030555556,6.9
30654,0.030555556,6.9
30655,0.030555556,6.9
30656,0.030555556,6.9
30657,0.127777778,7.2
30658,0.127777778,7.2
30659,0.127777778,7.2
30660,0.127777778,7.2
30661,0.208333333,8.9
30662,0.208333333,8.9
30663,0.208333333,8.9
30664,0.208333333,8.9
30665,0.236111111,10
30666,0.236111111,10
30667,0.236111111,10
30668,0.236111111,10
30669,0.15,11.1
30670,0.15,11.1
30671,0.15,11.1
30672,0.15,11.1
30673,0.163888889,11.8
30674,0.163888889,11.8
30675,0.163888889,11.8
30676,0.163888889,11.8
30677,0.069444444,12
30678,0.069444444,12
30679,0.069444444,12
30680,0.069444444,12
30681,0.036111111,11.9
30682,0.036111111,11.9
30683,0.036111111,11.9
30684,0.036111111,11.9
30685,0.008333333,11.3
30686,0.008333333,11.3
30687,0.008333333,11.3
30688,0.008333333,11.3
30689,0,10.4
30690,0,10.4
30691,0,10.4
30692,0,10.4
30693,0,9.9
30694,0,9.9
30695,0,9.9
30696,0,9.9
30697,0,9.4
30698,0,9.4
30699,0,9.4
30700,0,9.4
30701,0,8.9
30702,0,8.9
30703,0,8.9
30704,0,8.9
30705,0,8.4
30706,0,8.4
30707,0,8.4
30708,0,8.4
30709,0,7.9
30710,0,7.9
30711,0,7.9
30712,0,7.9
30713,0,7.4
30714,0,7.4
30715,0,7.4
30716,0,7.4
30717,0,6.9
30718,0,6.9
30719,0,6.9
30720,0,6.9
30721,0,6.4
30722,0,6.4
30723,0,6.4
30724,0,6.4
30725,0,5.9
30726,0,5.9
30727,0,5.9
30728,0,5.9
30729,0,5.3
30730,0,5.3
30731,0,5.3
30732,0,5.3
30733,0,5
30734,0,5
30735,0,5
30736,0,5
30737,0,4.7
30738,0,4.7
30739,0,4.7
30740,0,4.7
30741,0,4.4
30742,0,4.4
30743,0,4.4
30744,0,4.4
30745,0,4.2
30746,0,4.2
30747,0,4.2
30748,0,4.2
30749,0.008333333,4
30750,0.008333333,4
30751,0.008333333,4
30752,0.008333333,4
30753,0.033333333,4.2
30754,0.033333333,4.2
30755,0.033333333,4.2
30756,0.033333333,4.2
30757,0.027777778,5.7
30758,0.027777778,5.7
30759,0.027777778,5.7
30760,0.027777778,5.7
30761,0.052777778,7
30762,0.052777778,7
30763,0.052777778,7
30764,0.052777778,7
30765,0.055555556,8
30766,0.055555556,8
30767,0.055555556,8
30768,0.055555556,8
30769,0.027777778,8.7
30770,0.027777778,8.7
30771,0.027777778,8.7
30772,0.027777778,8.7
30773,0.044444444,8.7
30774,0.044444444,8.7
30775,0.044444444,8.7
30776,0.044444444,8.7
30777,0.047222222,8.4
30778,0.047222222,8.4
30779,0.047222222,8.4
30780,0.047222222,8.4
30781,0.008333333,7.8
30782,0.008333333,7.8
30783,0.008333333,7.8
30784,0.008333333,7.8
30785,0,6.9
30786,0,6.9
30787,0,6.9
30788,0,6.9
30789,0,6.6
30790,0,6.6
30791,0,6.6
30792,0,6.6
30793,0,6.3
30794,0,6.3
30795,0,6.3
30796,0,6.3
30797,0,6
30798,0,6
30799,0,6
30800,0,6
30801,0,5.7
30802,0,5.7
30803,0,5.7
30804,0,5.7
30805,0,5.4
30806,0,5.4
30807,0,5.4
30808,0,5.4
30809,0,5
30810,0,5
30811,0,5
30812,0,5
30813,0,4.7
30814,0,4.7
30815,0,4.7
30816,0,4.7
30817,0,4.1
30818,0,4.1
30819,0,4.1
30820,0,4.1
30821,0,4.5
30822,0,4.5
30823,0,4.5
30824,0,4.5
30825,0,4.3
30826,0,4.3
30827,0,4.3
30828,0,4.3
30829,0,4.3
30830,0,4.3
30831,0,4.3
30832,0,4.3
30833,0,4.2
30834,0,4.2
30835,0,4.2
30836,0,4.2
30837,0,4.1
30838,0,4.1
30839,0,4.1
30840,0,4.1
30841,0,4.1
30842,0,4.1
30843,0,4.1
30844,0,4.1
30845,0.013888889,4
30846,0.013888889,4
30847,0.013888889,4
30848,0.013888889,4
